股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
000001.sh,20000104,576.58,601.56,609.79,567.1,82160,147324992.0,7.42,4.62,26.56,0.77
000001.sh,20000105,603.46,594.29,619.27,592.39,93993,173475008.0,4.47,-1.21,-7.27,0.88
000001.sh,20000106,593.03,617.06,625.6,584.49,120222,221192000.0,6.92,3.83,22.77,1.12
000001.sh,20000107,624.02,641.09,648.36,620.85,229346,443592000.0,4.46,3.89,24.03,2.14
000001.sh,20000110,649.0,660.06,670.82,648.36,185210,372294016.0,3.5,2.96,18.97,1.73
000001.sh,20000111,660.38,624.02,661.96,617.69,126663,245867008.0,6.71,-5.46,-36.04,1.18
000001.sh,20000112,624.02,599.98,630.34,596.5,91752,169418000.0,5.42,-3.85,-24.04,0.86
000001.sh,20000113,598.72,596.82,605.04,589.23,50058,90723000.0,2.64,-0.53,-3.16,0.47
000001.sh,20000114,596.82,588.6,604.73,584.49,55972,100267000.0,3.39,-1.38,-8.22,0.52
000001.sh,20000117,589.23,594.92,595.56,576.58,34501,61534000.0,3.22,1.07,6.32,0.32
000001.sh,20000118,592.39,582.59,594.92,579.11,46563,82818000.0,2.66,-2.07,-12.33,0.43
000001.sh,20000119,576.58,585.75,587.65,576.58,37811,67007000.0,1.9,0.54,3.16,0.35
000001.sh,20000120,586.07,586.39,589.23,578.16,58437,103508000.0,1.89,0.11,0.64,0.55
000001.sh,20000121,586.07,591.13,600.62,581.64,86262,154067008.0,3.24,0.81,4.74,0.81
000001.sh,20000124,589.55,576.58,590.81,567.1,112516,196243008.0,4.01,-2.46,-14.55,1.05
000001.sh,20000125,576.58,583.54,601.56,576.58,83718,149259008.0,4.33,1.21,6.96,0.78
000001.sh,20000126,583.54,581.01,588.6,576.58,47723,83862000.0,2.06,-0.43,-2.53,0.45
000001.sh,20000127,581.33,588.92,597.77,578.16,73569,131076000.0,3.38,1.36,7.91,0.69
000001.sh,20000128,592.39,609.15,610.73,581.64,167366,305519008.0,4.94,3.44,20.23,1.56
000001.sh,20000214,630.34,667.34,667.65,614.53,233709,460704992.0,8.72,9.55,58.19,2.18
000001.sh,20000215,671.45,637.93,687.58,627.18,350732,703966016.0,9.05,-4.41,-29.41,3.28
000001.sh,20000216,633.5,618.64,633.5,610.1,215392,404820000.0,3.67,-3.02,-19.29,2.01
000001.sh,20000217,618.64,617.69,645.83,599.67,358841,677313024.0,7.46,-0.15,-0.95,3.35
000001.sh,20000218,617.38,605.36,617.38,597.14,139293,255056992.0,3.28,-2.0,-12.33,1.3
000001.sh,20000221,605.36,621.17,639.83,592.39,237916,446412000.0,7.84,2.61,15.81,2.22
000001.sh,20000222,624.02,600.3,631.92,598.72,124888,232056000.0,5.34,-3.36,-20.87,1.17
000001.sh,20000223,598.72,595.56,610.73,592.39,88176,160031008.0,3.06,-0.79,-4.74,0.82
000001.sh,20000224,593.98,598.09,601.88,592.39,63338,114762000.0,1.59,0.42,2.53,0.59
000001.sh,20000225,598.09,595.24,598.72,592.39,97624,176012992.0,1.06,-0.48,-2.85,0.91
000001.sh,20000228,595.56,610.1,617.06,586.07,154358,279276000.0,5.21,2.5,14.86,1.44
000001.sh,20000229,611.37,602.51,623.7,593.98,143895,264902000.0,4.87,-1.24,-7.59,1.34
000001.sh,20000301,605.04,618.01,639.83,597.14,302414,571840000.0,7.09,2.57,15.5,2.82
000001.sh,20000302,614.53,603.78,616.43,598.72,118860,218828000.0,2.87,-2.3,-14.23,1.11
000001.sh,20000303,605.36,610.73,620.85,604.09,120727,225128000.0,2.78,1.15,6.95,1.13
000001.sh,20000306,617.69,599.98,636.66,598.72,180097,339648000.0,6.21,-1.76,-10.75,1.68
000001.sh,20000307,592.39,624.96,633.5,592.39,277554,521233984.0,6.85,4.16,24.98,2.59
000001.sh,20000308,626.23,615.16,630.02,608.52,108354,202976992.0,3.44,-1.57,-9.8,1.01
000001.sh,20000309,616.74,657.85,674.29,606.94,780590,1544929024.0,10.95,6.94,42.69,7.29
000001.sh,20000310,655.0,625.28,655.0,623.7,287432,560296000.0,4.76,-4.95,-32.57,2.68
000001.sh,20000313,624.02,628.13,642.99,620.85,112334,215746000.0,3.54,0.46,2.85,1.05
000001.sh,20000314,620.54,611.05,623.38,601.88,172199,318663008.0,3.42,-2.72,-17.08,1.61
000001.sh,20000315,608.2,606.31,620.85,601.88,73010,134828000.0,3.1,-0.78,-4.74,0.68
000001.sh,20000316,603.78,589.86,603.78,587.02,168057,303393984.0,2.76,-2.71,-16.45,1.57
000001.sh,20000317,586.07,597.77,602.51,585.44,88670,160128992.0,2.89,1.34,7.91,0.83
000001.sh,20000320,589.23,599.35,604.09,582.28,75644,137068000.0,3.65,0.26,1.58,0.71
000001.sh,20000321,599.35,600.62,604.73,592.39,69673,126477000.0,2.06,0.21,1.27,0.65
000001.sh,20000322,600.62,607.57,612.95,597.14,73829,135504992.0,2.63,1.16,6.95,0.69
000001.sh,20000323,608.2,611.68,615.16,600.62,82300,152316992.0,2.39,0.68,4.11,0.77
000001.sh,20000324,627.49,608.2,639.19,606.94,117626,223136000.0,5.27,-0.57,-3.48,1.1
000001.sh,20000327,608.2,617.38,618.96,605.04,98717,183487008.0,2.29,1.51,9.18,0.92
000001.sh,20000328,620.54,614.21,624.02,611.37,93154,174864992.0,2.05,-0.51,-3.17,0.87
000001.sh,20000329,617.69,607.89,620.22,602.83,76414,141508000.0,2.83,-1.03,-6.32,0.71
000001.sh,20000330,606.62,610.42,614.53,604.41,73107,135296992.0,1.66,0.42,2.53,0.68
000001.sh,20000331,610.42,604.09,611.37,602.2,71787,131989000.0,1.5,-1.04,-6.33,0.67
000001.sh,20000403,604.41,601.25,608.2,598.72,61355,112469000.0,1.57,-0.47,-2.84,0.57
000001.sh,20000404,601.25,595.87,603.15,593.98,63563,115426000.0,1.53,-0.89,-5.38,0.59
000001.sh,20000405,595.56,603.46,613.58,593.98,58978,107869000.0,3.29,1.27,7.59,0.55
000001.sh,20000406,605.04,607.57,608.2,600.3,52444,96256000.0,1.31,0.68,4.11,0.49
000001.sh,20000407,610.73,620.85,630.34,605.36,221066,418217984.0,4.11,2.19,13.28,2.06
000001.sh,20000410,624.33,618.32,633.5,614.53,105058,199596000.0,3.06,-0.41,-2.53,0.98
000001.sh,20000411,619.27,620.85,633.5,614.53,100332,190863008.0,3.07,0.41,2.53,0.94
000001.sh,20000412,624.02,627.18,639.83,620.85,157649,302648992.0,3.06,1.02,6.33,1.47
000001.sh,20000413,628.76,628.13,631.92,620.85,95699,182244000.0,1.77,0.15,0.95,0.89
000001.sh,20000414,628.76,639.51,655.64,628.76,317630,622422016.0,4.28,1.81,11.38,2.97
000001.sh,20000417,640.46,630.66,656.27,622.43,212811,415862016.0,5.29,-1.38,-8.85,1.99
000001.sh,20000418,631.6,626.86,638.25,623.07,75959,145108992.0,2.41,-0.6,-3.8,0.71
000001.sh,20000419,640.14,628.76,645.52,627.18,68779,133048000.0,2.93,0.3,1.9,0.64
000001.sh,20000420,629.71,624.65,634.45,620.85,92860,176624992.0,2.16,-0.65,-4.11,0.87
000001.sh,20000421,624.65,618.01,627.18,617.06,37235,70556385.0,1.62,-1.06,-6.64,0.35
000001.sh,20000424,618.01,610.42,622.12,608.2,61721,115057000.0,2.25,-1.23,-7.59,0.58
000001.sh,20000425,610.73,614.21,621.49,610.42,40296,75276000.0,1.81,0.62,3.79,0.38
000001.sh,20000426,617.69,628.13,649.31,612.95,102232,196202000.0,5.92,2.27,13.92,0.95
000001.sh,20000427,633.5,616.43,636.66,614.85,48162,91328000.0,3.47,-1.86,-11.7,0.45
000001.sh,20000428,615.79,625.6,630.34,612.95,69124,130823000.0,2.82,1.49,9.17,0.65
000001.sh,20000508,627.81,617.69,629.71,615.79,43998,82869000.0,2.23,-1.26,-7.91,0.41
000001.sh,20000509,617.69,604.09,620.85,598.72,58130,107205000.0,3.58,-2.2,-13.6,0.54
000001.sh,20000510,602.83,596.82,605.04,593.34,51816,93915000.0,1.94,-1.2,-7.27,0.48
000001.sh,20000511,595.87,592.08,604.73,590.81,52101,94298000.0,2.33,-0.79,-4.74,0.49
000001.sh,20000512,592.39,593.03,597.77,586.7,46386,83417000.0,1.87,0.16,0.95,0.43
000001.sh,20000515,592.71,576.58,593.98,575.95,42799,75823000.0,3.04,-2.77,-16.45,0.4
000001.sh,20000516,576.58,584.17,587.33,576.58,28772,50852000.0,1.86,1.32,7.59,0.27
000001.sh,20000517,583.86,581.33,590.5,576.58,31219,55064000.0,2.38,-0.49,-2.84,0.29
000001.sh,20000518,581.33,587.02,587.65,576.58,31972,56475000.0,1.9,0.98,5.69,0.3
000001.sh,20000519,588.6,589.55,598.72,586.07,41384,74248000.0,2.15,0.43,2.53,0.39
000001.sh,20000522,590.81,594.92,601.56,589.55,56730,102295000.0,2.04,0.91,5.37,0.53
000001.sh,20000523,594.92,597.45,598.72,582.28,54321,97403000.0,2.76,0.43,2.53,0.51
000001.sh,20000524,597.45,594.61,600.3,591.13,56906,102758000.0,1.53,-0.48,-2.84,0.53
000001.sh,20000525,595.56,612.63,623.7,595.56,122278,228292000.0,4.73,3.03,18.02,1.14
000001.sh,20000526,617.69,602.51,620.54,601.88,58532,108164000.0,3.05,-1.65,-10.12,0.55
000001.sh,20000529,602.51,600.93,608.2,592.39,95648,173296992.0,2.62,-0.26,-1.58,0.89
000001.sh,20000530,604.09,593.98,607.26,592.39,52872,95727000.0,2.47,-1.16,-6.95,0.49
000001.sh,20000531,593.66,592.39,600.3,589.23,54169,97498000.0,1.86,-0.27,-1.59,0.51
000001.sh,20000601,592.71,594.29,601.88,590.81,44001,79414000.0,1.87,0.32,1.9,0.41
000001.sh,20000602,594.29,598.72,608.2,592.39,71680,130463000.0,2.66,0.75,4.43,0.67
000001.sh,20000605,598.72,595.56,606.62,593.98,75602,137512000.0,2.11,-0.53,-3.16,0.71
000001.sh,20000606,597.14,600.62,602.51,592.39,58625,106444000.0,1.7,0.85,5.06,0.55
000001.sh,20000607,601.88,608.2,612.95,600.62,96722,178507008.0,2.05,1.26,7.58,0.9
000001.sh,20000608,611.37,614.53,631.29,611.37,240442,454825984.0,3.28,1.04,6.33,2.25
000001.sh,20000609,620.54,603.46,622.75,601.25,70452,130540000.0,3.5,-1.8,-11.07,0.66
000001.sh,20000612,601.88,607.57,611.37,598.09,44212,81191000.0,2.2,0.68,4.11,0.41
000001.sh,20000613,608.52,611.05,614.53,605.04,45091,83585000.0,1.56,0.57,3.48,0.42
000001.sh,20000614,614.53,613.9,624.02,611.05,87898,165480000.0,2.12,0.47,2.85,0.82
000001.sh,20000615,614.21,617.38,626.86,608.2,76365,143492992.0,3.04,0.57,3.48,0.71
000001.sh,20000616,617.38,607.89,623.07,604.41,46886,87274000.0,3.02,-1.54,-9.49,0.44
000001.sh,20000619,608.2,601.25,609.47,598.72,50467,92356000.0,1.77,-1.09,-6.64,0.47
000001.sh,20000620,601.25,598.4,605.04,594.61,48203,87845000.0,1.73,-0.47,-2.85,0.45
000001.sh,20000621,599.67,599.67,603.46,594.92,31678,57588000.0,1.43,0.21,1.27,0.3
000001.sh,20000623,608.2,599.35,608.2,595.56,42445,77357000.0,2.11,-0.05,-0.32,0.4
000001.sh,20000626,599.35,598.72,602.51,595.56,64624,117511000.0,1.16,-0.11,-0.63,0.6
000001.sh,20000627,598.72,596.5,601.88,593.98,74005,134153000.0,1.32,-0.37,-2.22,0.69
000001.sh,20000628,596.5,597.14,601.88,595.56,48394,87916000.0,1.06,0.11,0.64,0.45
000001.sh,20000629,597.14,594.61,598.72,592.39,61503,111064000.0,1.06,-0.42,-2.53,0.57
000001.sh,20000630,594.92,596.5,600.62,589.23,72800,131085000.0,1.92,0.32,1.89,0.68
000001.sh,20000703,592.39,584.17,593.34,582.91,55229,98410000.0,1.75,-2.07,-12.33,0.52
000001.sh,20000704,582.28,587.33,592.08,579.43,50343,89437000.0,2.17,0.54,3.16,0.47
000001.sh,20000705,587.65,581.96,587.97,579.75,36828,65252000.0,1.4,-0.91,-5.37,0.34
000001.sh,20000706,581.96,583.54,587.65,581.64,24370,43182000.0,1.03,0.27,1.58,0.23
000001.sh,20000707,584.49,590.5,593.98,582.91,23887,42708000.0,1.9,1.19,6.96,0.22
000001.sh,20000710,592.39,583.22,595.56,582.91,43051,76428000.0,2.14,-1.23,-7.28,0.4
000001.sh,20000711,584.17,593.34,597.45,583.86,44331,79494000.0,2.33,1.74,10.12,0.41
000001.sh,20000712,593.34,599.03,609.79,591.76,70926,129735000.0,3.04,0.96,5.69,0.66
000001.sh,20000713,599.03,592.39,605.04,590.81,43212,78240282.0,2.38,-1.11,-6.64,0.4
000001.sh,20000714,592.39,591.13,594.92,587.65,38262,68523000.0,1.23,-0.21,-1.26,0.36
000001.sh,20000717,591.76,586.7,592.39,584.49,38887,69247000.0,1.34,-0.75,-4.43,0.36
000001.sh,20000718,587.65,587.33,592.39,585.44,15672,27931000.0,1.18,0.11,0.63,0.15
000001.sh,20000719,590.81,593.66,601.56,587.33,36573,65937000.0,2.42,1.08,6.33,0.34
000001.sh,20000720,594.92,589.23,597.14,586.07,26775,47919000.0,1.86,-0.75,-4.43,0.25
000001.sh,20000721,589.23,587.33,593.98,585.44,35228,62952000.0,1.45,-0.32,-1.9,0.33
000001.sh,20000724,587.02,583.54,587.02,582.59,36401,64565000.0,0.75,-0.65,-3.79,0.34
000001.sh,20000725,584.49,585.44,588.6,582.59,40268,71493000.0,1.03,0.33,1.9,0.38
000001.sh,20000726,579.11,582.91,591.45,579.11,31042,55097000.0,2.11,-0.43,-2.53,0.29
000001.sh,20000727,588.6,623.38,638.88,587.65,644710,1228249984.0,8.79,6.94,40.47,6.02
000001.sh,20000728,617.69,607.26,623.07,606.62,176273,329043008.0,2.64,-2.59,-16.12,1.65
000001.sh,20000731,608.52,608.52,619.9,606.62,82135,153192000.0,2.19,0.21,1.26,0.77
000001.sh,20000801,609.79,610.42,619.27,609.15,48331,90129000.0,1.66,0.31,1.9,0.45
000001.sh,20000802,612.0,600.62,616.74,598.72,54390,99672000.0,2.95,-1.61,-9.8,0.51
000001.sh,20000803,601.88,599.98,610.1,595.87,72859,133099000.0,2.37,-0.11,-0.64,0.68
000001.sh,20000804,600.3,600.3,605.99,591.76,99677,181012992.0,2.37,0.05,0.32,0.93
000001.sh,20000807,602.2,601.88,611.37,598.72,31379,57672000.0,2.11,0.26,1.58,0.29
000001.sh,20000808,603.46,599.03,605.04,595.56,45152,82147000.0,1.58,-0.47,-2.85,0.42
000001.sh,20000809,598.72,603.46,610.73,597.14,44070,80766000.0,2.27,0.74,4.43,0.41
000001.sh,20000810,603.46,599.35,605.99,598.72,44990,82069000.0,1.2,-0.68,-4.11,0.42
000001.sh,20000811,599.67,601.56,606.62,598.72,46668,85484000.0,1.32,0.37,2.21,0.44
000001.sh,20000814,603.46,608.52,619.27,602.51,67842,125764000.0,2.79,1.16,6.96,0.63
000001.sh,20000815,608.2,601.88,611.05,601.25,28553,52501000.0,1.61,-1.09,-6.64,0.27
000001.sh,20000816,605.04,605.68,611.05,599.98,46560,85710000.0,1.84,0.63,3.8,0.43
000001.sh,20000817,605.68,610.73,622.43,605.04,83083,155420000.0,2.87,0.83,5.05,0.78
000001.sh,20000818,611.37,607.57,614.53,606.62,34539,63937000.0,1.3,-0.52,-3.16,0.32
000001.sh,20000821,608.2,605.04,614.53,604.41,51395,94992000.0,1.67,-0.42,-2.53,0.48
000001.sh,20000822,605.04,596.5,608.2,595.56,44340,81234000.0,2.09,-1.41,-8.54,0.41
000001.sh,20000823,595.56,595.24,601.88,583.22,87616,157344000.0,3.13,-0.21,-1.26,0.82
000001.sh,20000824,594.92,595.56,604.73,590.81,50125,90965000.0,2.34,0.05,0.32,0.47
000001.sh,20000825,597.14,595.56,598.72,592.39,31017,56040000.0,1.06,0.0,0.0,0.29
000001.sh,20000828,597.14,594.92,601.56,593.03,33713,61097000.0,1.43,-0.11,-0.64,0.31
000001.sh,20000829,594.92,593.34,597.14,592.39,37677,67929000.0,0.8,-0.27,-1.58,0.35
000001.sh,20000830,593.98,588.92,595.56,587.65,50504,90554000.0,1.33,-0.74,-4.42,0.47
000001.sh,20000831,588.92,584.49,591.13,583.54,43600,77650000.0,1.29,-0.75,-4.43,0.41
000001.sh,20000901,582.91,584.17,587.65,580.69,38580,68413000.0,1.19,-0.05,-0.32,0.36
000001.sh,20000904,582.91,581.33,586.07,575.95,36981,65053000.0,1.73,-0.49,-2.84,0.35
000001.sh,20000905,583.86,567.41,584.17,564.57,39139,68170000.0,3.37,-2.39,-13.92,0.37
000001.sh,20000906,565.83,555.71,566.78,555.08,52028,88342000.0,2.06,-2.06,-11.7,0.49
000001.sh,20000907,555.71,560.77,567.1,554.76,30112,51218000.0,2.22,0.91,5.06,0.28
000001.sh,20000908,560.77,559.19,563.62,557.61,24171,41027000.0,1.07,-0.28,-1.58,0.23
000001.sh,20000911,560.14,558.88,569.94,556.03,21988,37347000.0,2.49,-0.06,-0.31,0.21
000001.sh,20000912,558.88,566.15,569.94,558.88,30613,52443000.0,1.98,1.3,7.27,0.29
000001.sh,20000913,566.15,573.1,586.07,566.15,71459,124987000.0,3.52,1.23,6.95,0.67
000001.sh,20000914,573.42,564.57,576.27,563.93,17967,30928000.0,2.15,-1.49,-8.53,0.17
000001.sh,20000915,563.93,562.04,567.1,560.77,18135,30908000.0,1.12,-0.45,-2.53,0.17
000001.sh,20000918,562.35,555.08,563.93,554.45,24368,41141000.0,1.69,-1.24,-6.96,0.23
000001.sh,20000919,554.45,541.8,554.45,541.17,30940,51015000.0,2.39,-2.39,-13.28,0.29
000001.sh,20000920,541.17,545.59,550.34,532.31,35193,57459000.0,3.33,0.7,3.79,0.33
000001.sh,20000921,547.49,543.7,554.45,537.69,38490,63437000.0,3.07,-0.35,-1.89,0.36
000001.sh,20000922,543.7,537.37,547.49,535.79,25148,41079000.0,2.15,-1.16,-6.33,0.23
000001.sh,20000925,539.27,542.43,548.12,539.27,20270,33271000.0,1.65,0.94,5.06,0.19
000001.sh,20000926,543.38,548.12,554.13,543.38,19059,31759000.0,1.98,1.05,5.69,0.18
000001.sh,20000927,549.7,562.99,568.68,549.7,47382,80215000.0,3.46,2.71,14.87,0.44
000001.sh,20000928,563.93,557.29,568.99,556.35,44541,75950000.0,2.25,-1.01,-5.7,0.42
000001.sh,20000929,560.14,559.51,563.3,557.61,19144,32513000.0,1.02,0.4,2.22,0.18
000001.sh,20001009,560.77,552.87,566.46,550.02,15295,25598000.0,2.94,-1.19,-6.64,0.14
000001.sh,20001010,554.45,579.43,582.91,551.29,77650,133587000.0,5.72,4.8,26.56,0.73
000001.sh,20001011,582.91,575.32,587.97,573.42,129996,229744992.0,2.51,-0.71,-4.11,1.21
000001.sh,20001012,575.32,567.1,577.22,564.25,32432,55922000.0,2.25,-1.43,-8.22,0.3
000001.sh,20001013,563.93,566.78,573.42,563.93,22832,39341000.0,1.67,-0.06,-0.32,0.21
000001.sh,20001016,563.93,553.82,565.83,552.87,20977,35438000.0,2.29,-2.29,-12.96,0.2
000001.sh,20001017,554.45,558.56,563.3,551.6,11647,19620000.0,2.11,0.86,4.74,0.11
000001.sh,20001018,560.77,560.46,568.68,557.61,18160,30976000.0,1.98,0.34,1.9,0.17
000001.sh,20001019,560.77,554.13,562.67,551.29,16768,28261000.0,2.03,-1.13,-6.33,0.16
000001.sh,20001020,554.45,562.35,566.46,553.5,22719,38463000.0,2.34,1.48,8.22,0.21
000001.sh,20001023,574.69,573.74,582.59,569.94,101335,177172992.0,2.25,2.03,11.39,0.95
000001.sh,20001024,576.58,577.85,579.75,571.84,37856,66167000.0,1.38,0.72,4.11,0.35
000001.sh,20001025,578.16,584.49,587.65,576.58,64760,114336000.0,1.92,1.15,6.64,0.6
000001.sh,20001026,584.49,572.79,585.75,571.84,32601,57207000.0,2.38,-2.0,-11.7,0.3
000001.sh,20001027,572.79,575.63,579.75,569.31,30590,53190000.0,1.82,0.5,2.84,0.29
000001.sh,20001030,576.58,577.85,581.33,575.95,27639,48467000.0,0.93,0.39,2.22,0.26
000001.sh,20001031,578.16,578.16,582.28,576.9,34862,61256000.0,0.93,0.05,0.31,0.33
000001.sh,20001101,578.16,582.91,586.07,578.16,52602,93184000.0,1.37,0.82,4.75,0.49
000001.sh,20001102,586.07,588.28,592.39,584.49,95078,170040000.0,1.36,0.92,5.37,0.89
000001.sh,20001103,589.86,582.91,591.76,581.01,118124,209812992.0,1.83,-0.91,-5.37,1.1
000001.sh,20001106,594.35,585.31,594.35,580.38,53002,82600000.0,2.4,0.41,2.4,0.38
000001.sh,20001107,585.31,573.39,588.6,570.92,55642,85125000.0,3.02,-2.04,-11.92,0.4
000001.sh,20001108,573.39,582.84,585.72,573.39,29459,45520000.0,2.15,1.65,9.45,0.21
000001.sh,20001109,584.49,584.08,586.13,580.38,29967,46367000.0,0.99,0.21,1.24,0.22
000001.sh,20001110,584.49,586.13,593.12,580.38,43949,68324000.0,2.18,0.35,2.05,0.32
000001.sh,20001113,585.31,591.48,596.82,584.49,52375,81950000.0,2.1,0.91,5.35,0.38
000001.sh,20001114,593.94,595.18,598.88,588.6,39505,62095000.0,1.74,0.63,3.7,0.28
000001.sh,20001115,596.0,604.22,612.85,595.59,84687,135846000.0,2.9,1.52,9.04,0.61
000001.sh,20001116,605.04,603.81,611.21,600.93,44899,71885000.0,1.7,-0.07,-0.41,0.32
000001.sh,20001117,605.04,593.12,606.28,590.65,49313,77763000.0,2.59,-1.77,-10.69,0.35
000001.sh,20001120,593.12,590.24,593.12,584.9,42288,65853000.0,1.39,-0.49,-2.88,0.3
000001.sh,20001121,590.65,590.24,598.47,585.31,26534,41619000.0,2.23,0.0,0.0,0.19
000001.sh,20001122,590.24,596.41,598.88,590.24,27633,43495000.0,1.46,1.05,6.17,0.2
000001.sh,20001123,596.82,600.11,605.04,595.18,40003,63487000.0,1.65,0.62,3.7,0.29
000001.sh,20001124,602.99,598.05,619.84,592.71,119390,192508000.0,4.52,-0.34,-2.06,0.86
000001.sh,20001127,596.82,589.83,596.82,588.6,29513,46202000.0,1.37,-1.37,-8.22,0.21
000001.sh,20001128,589.83,591.48,594.77,588.6,21900,34302000.0,1.05,0.28,1.65,0.16
000001.sh,20001129,591.48,585.31,591.89,583.67,32303,50190000.0,1.39,-1.04,-6.17,0.23
000001.sh,20001130,584.9,584.08,590.65,582.84,25790,39999000.0,1.33,-0.21,-1.23,0.19
000001.sh,20001201,584.49,584.08,588.6,582.02,24196,37467000.0,1.13,0.0,0.0,0.17
000001.sh,20001204,584.49,584.08,585.31,580.38,24560,37895000.0,0.84,0.0,0.0,0.18
000001.sh,20001205,584.49,584.9,590.24,584.49,19406,30161000.0,0.98,0.14,0.82,0.14
000001.sh,20001206,585.31,579.56,587.78,578.32,24500,37793000.0,1.62,-0.91,-5.34,0.18
000001.sh,20001207,579.56,576.27,580.38,574.21,23709,36295000.0,1.06,-0.57,-3.29,0.17
000001.sh,20001208,570.1,571.33,576.27,568.05,51548,78289000.0,1.43,-0.86,-4.94,0.37
000001.sh,20001211,571.33,555.3,572.16,553.66,52914,79107000.0,3.24,-2.81,-16.03,0.38
000001.sh,20001212,555.3,563.52,563.93,549.55,37330,55102000.0,2.59,1.48,8.22,0.27
000001.sh,20001213,563.93,557.36,568.46,556.12,19574,29097000.0,2.19,-1.09,-6.16,0.14
000001.sh,20001214,563.52,562.29,570.51,557.36,24805,37186000.0,2.36,0.88,4.93,0.18
000001.sh,20001215,565.58,574.62,578.73,562.29,39232,59415000.0,2.92,2.19,12.33,0.28
000001.sh,20001218,574.62,575.03,578.32,559.82,47902,72757000.0,3.22,0.07,0.41,0.34
000001.sh,20001219,576.27,561.88,576.27,559.0,55099,82689000.0,3.0,-2.29,-13.15,0.4
000001.sh,20001220,563.11,558.18,563.93,555.71,30879,45892000.0,1.46,-0.66,-3.7,0.22
000001.sh,20001221,558.59,556.54,563.52,556.54,28314,42063000.0,1.25,-0.29,-1.64,0.2
000001.sh,20001222,556.54,549.55,557.77,547.49,58951,86405000.0,1.85,-1.26,-6.99,0.42
000001.sh,20001225,549.55,538.86,549.55,537.21,47117,67947000.0,2.25,-1.95,-10.69,0.34
000001.sh,20001226,539.27,539.27,548.31,535.16,45157,65023000.0,2.44,0.08,0.41,0.32
000001.sh,20001227,539.27,538.45,543.38,537.63,36036,51933000.0,1.07,-0.15,-0.82,0.26
000001.sh,20001228,539.27,537.63,540.09,535.98,38827,55779000.0,0.76,-0.15,-0.82,0.28
000001.sh,20001229,537.63,544.2,548.31,537.21,23630,34243000.0,2.06,1.22,6.57,0.17
000001.sh,20010102,545.02,545.44,551.6,539.27,34122,49505000.0,2.27,0.23,1.24,0.25
000001.sh,20010103,545.85,540.91,547.9,538.04,54294,78304000.0,1.81,-0.83,-4.53,0.39
000001.sh,20010104,541.33,537.21,543.38,535.16,48404,69573000.0,1.52,-0.68,-3.7,0.35
000001.sh,20010105,536.39,531.05,536.39,527.76,66419,94154000.0,1.61,-1.15,-6.16,0.48
000001.sh,20010108,531.05,522.83,531.05,522.0,69944,98044000.0,1.7,-1.55,-8.22,0.5
000001.sh,20010109,522.83,545.44,546.67,516.66,52336,74344000.0,5.74,4.32,22.61,0.38
000001.sh,20010110,545.85,540.09,547.08,535.57,34503,49823000.0,2.11,-0.98,-5.35,0.25
000001.sh,20010111,541.33,555.3,572.16,540.91,81211,120765000.0,5.79,2.82,15.21,0.58
000001.sh,20010112,555.3,555.71,561.88,549.96,38902,57510000.0,2.15,0.07,0.41,0.28
000001.sh,20010115,555.71,530.64,555.71,527.35,29981,43491000.0,5.1,-4.51,-25.07,0.22
000001.sh,20010116,530.64,542.56,545.44,527.76,23367,33634000.0,3.33,2.25,11.92,0.17
000001.sh,20010117,543.38,550.78,563.93,543.38,46971,69421000.0,3.79,1.52,8.22,0.34
000001.sh,20010118,551.6,559.82,568.05,551.6,53659,80080000.0,2.99,1.64,9.04,0.39
000001.sh,20010119,563.93,563.11,567.22,560.65,62236,93350000.0,1.17,0.59,3.29,0.45
000001.sh,20010205,563.93,547.08,568.05,545.44,24415,36108000.0,4.02,-2.85,-16.03,0.18
000001.sh,20010206,547.08,550.78,555.71,538.45,22101,32148000.0,3.15,0.68,3.7,0.16
000001.sh,20010207,551.19,545.02,555.71,543.38,13508,19732000.0,2.24,-1.05,-5.76,0.1
000001.sh,20010208,545.02,528.17,547.49,522.83,24233,34689000.0,4.52,-3.09,-16.85,0.17
000001.sh,20010209,528.99,538.86,543.38,528.99,20286,29095000.0,2.72,2.02,10.69,0.15
000001.sh,20010212,539.27,538.86,543.38,527.76,23028,32847000.0,2.9,0.0,0.0,0.17
000001.sh,20010213,539.68,535.16,541.33,535.16,15092,21663000.0,1.15,-0.69,-3.7,0.11
000001.sh,20010214,533.51,531.46,535.98,531.05,13593,19399000.0,0.92,-0.69,-3.7,0.1
000001.sh,20010215,534.34,528.99,537.21,528.58,13692,19457000.0,1.62,-0.46,-2.47,0.1
000001.sh,20010216,529.4,530.64,531.05,524.88,16732,23641000.0,1.17,0.31,1.65,0.12
000001.sh,20010219,530.23,542.97,543.38,527.76,15319,21857000.0,2.94,2.32,12.33,0.11
000001.sh,20010220,541.33,533.93,545.85,531.05,15961,22972000.0,2.73,-1.66,-9.04,0.11
000001.sh,20010221,533.1,522.83,533.1,520.77,36539,51274000.0,2.31,-2.08,-11.1,0.26
000001.sh,20010222,518.72,517.07,522.83,516.25,34421,47856000.0,1.26,-1.1,-5.76,0.25
000001.sh,20010223,514.6,527.76,527.76,514.6,18374,25558000.0,2.55,2.07,10.69,0.13
000001.sh,20010226,528.99,531.46,537.63,528.58,18624,26492000.0,1.71,0.7,3.7,0.13
