股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
600018.sh,20070202,86.53,84.44,86.96,82.13,881428,659592273.0,5.59,-2.29,-1.98,3.64
600018.sh,20070205,85.21,84.44,86.42,84.11,890219,670327239.0,2.74,0.0,0.0,3.68
600018.sh,20070206,84.77,87.84,88.17,84.77,648390,495178217.0,4.03,4.03,3.4,2.68
600018.sh,20070207,88.39,88.06,89.38,86.64,718422,559790514.0,3.12,0.25,0.22,2.97
600018.sh,20070208,88.06,89.71,90.26,86.2,877127,689402798.0,4.61,1.87,1.65,3.62
600018.sh,20070209,90.26,93.33,93.88,88.5,1533892,1245777585.0,6.0,4.04,3.62,6.33
600018.sh,20070212,93.33,93.99,94.43,92.13,1535567,1267288760.0,2.46,0.71,0.66,6.34
600018.sh,20070213,94.21,93.55,94.76,92.56,833540,692858703.0,2.34,-0.47,-0.44,3.44
600018.sh,20070214,93.44,93.66,94.43,92.67,920335,763536100.0,1.88,0.12,0.11,3.8
600018.sh,20070215,93.99,95.53,96.85,93.77,1168014,987303913.0,3.29,2.0,1.87,4.82
600018.sh,20070216,96.08,95.53,97.4,94.43,1273341,1078294115.0,3.11,0.0,0.0,5.26
600018.sh,20070226,95.86,97.07,97.51,93.99,1281163,1087457644.0,3.68,1.61,1.54,5.29
600018.sh,20070227,97.18,87.62,97.4,87.62,1534806,1260136397.0,10.08,-9.74,-9.45,6.34
600018.sh,20070228,85.76,90.48,91.58,84.88,1097701,855632659.0,7.65,3.26,2.86,4.53
600018.sh,20070301,90.48,87.4,90.48,86.09,888913,686481809.0,4.85,-3.4,-3.08,3.67
600018.sh,20070302,87.07,89.49,90.37,86.31,785549,613635474.0,4.65,2.39,2.09,3.24
600018.sh,20070305,91.03,93.22,94.54,90.37,1645938,1351954456.0,4.66,4.17,3.73,6.8
600018.sh,20070306,93.33,92.24,93.33,90.7,536104,436936587.0,2.82,-1.05,-0.98,2.21
600018.sh,20070307,92.34,92.45,93.11,92.02,659736,540343403.0,1.18,0.23,0.21,2.72
600018.sh,20070308,92.56,92.45,93.11,91.03,722928,588422473.0,2.25,0.0,0.0,2.99
600018.sh,20070309,92.24,91.03,92.24,90.37,741649,598473771.0,2.02,-1.54,-1.42,3.06
600018.sh,20070312,90.92,90.15,90.92,88.83,664482,527665991.0,2.3,-0.97,-0.88,2.74
600018.sh,20070313,90.15,93.44,94.21,89.93,1133798,926110926.0,4.75,3.65,3.29,4.68
600018.sh,20070314,93.0,91.69,93.11,90.48,804616,654251764.0,2.81,-1.87,-1.75,3.32
600018.sh,20070315,91.69,91.8,92.78,91.47,606708,493939656.0,1.43,0.12,0.11,2.51
600018.sh,20070316,92.02,90.59,92.34,90.15,757764,611159319.0,2.39,-1.32,-1.21,3.13
600018.sh,20070319,88.06,90.81,91.8,87.18,616154,490657664.0,5.1,0.24,0.22,2.54
600018.sh,20070320,91.03,91.25,91.58,90.37,567037,455649687.0,1.33,0.48,0.44,2.34
600018.sh,20070321,91.47,93.88,94.1,90.37,1434305,1172348971.0,4.09,2.88,2.63,5.92
600018.sh,20070322,94.54,92.78,94.98,92.56,1382305,1150838058.0,2.58,-1.17,-1.1,5.71
600018.sh,20070323,92.78,92.56,93.66,91.03,731638,597513680.0,2.83,-0.24,-0.22,3.02
600018.sh,20070326,92.56,96.63,97.51,92.02,1722433,1453472560.0,5.93,4.4,4.07,7.11
600018.sh,20070327,96.63,105.85,106.07,95.64,3059583,2797434035.0,10.79,9.54,9.22,12.63
600018.sh,20070328,106.84,114.85,115.51,105.74,3554260,3538350572.0,9.23,8.5,9.0,14.68
600018.sh,20070329,115.62,111.45,121.11,110.79,2769803,2841427208.0,8.99,-2.96,-3.4,11.44
600018.sh,20070330,110.68,112.66,114.85,108.05,1195864,1196671956.0,6.1,1.09,1.21,4.94
600018.sh,20070402,112.66,113.76,115.07,112.11,976711,986120573.0,2.63,0.98,1.1,4.03
600018.sh,20070403,114.2,112.88,114.85,112.33,899466,903959539.0,2.22,-0.77,-0.88,3.71
600018.sh,20070404,112.88,113.32,114.85,110.24,1131496,1131346708.0,4.08,0.39,0.44,4.67
600018.sh,20070405,112.77,113.1,114.3,111.34,706870,710666366.0,2.61,-0.19,-0.22,2.92
600018.sh,20070406,111.67,112.99,114.3,111.34,876145,881307986.0,2.62,-0.1,-0.11,3.62
600018.sh,20070409,113.21,123.97,124.08,112.55,2186198,2309448589.0,10.2,9.72,10.98,9.03
600018.sh,20070410,122.98,117.93,123.75,112.44,1711222,1819646585.0,9.12,-4.87,-6.04,7.07
600018.sh,20070411,117.27,116.83,120.89,114.52,1568785,1632723261.0,5.4,-0.93,-1.1,6.48
600018.sh,20070412,116.72,117.16,118.04,115.62,1113953,1156685666.0,2.07,0.28,0.33,4.6
600018.sh,20070413,117.16,115.95,117.27,114.52,1504256,1550973409.0,2.35,-1.03,-1.21,6.21
600018.sh,20070416,117.16,119.14,120.67,117.16,1538519,1629670375.0,3.03,2.75,3.19,6.35
600018.sh,20070417,119.36,118.04,120.34,115.29,1230331,1287909726.0,4.24,-0.92,-1.1,5.08
600018.sh,20070418,118.04,122.87,123.75,115.62,2167133,2320350087.0,6.89,4.09,4.83,8.95
600018.sh,20070419,124.41,116.5,125.07,110.9,2246702,2414253130.0,11.53,-5.18,-6.37,9.28
600018.sh,20070420,116.5,119.03,120.78,116.5,1119683,1183864710.0,3.67,2.17,2.53,4.62
600018.sh,20070423,119.14,126.38,127.15,118.26,2352223,2586771300.0,7.47,6.17,7.35,9.71
600018.sh,20070424,128.8,133.63,134.18,126.82,3095355,3619863964.0,5.82,5.74,7.25,12.78
600018.sh,20070425,133.74,129.24,133.74,126.71,1662150,1922120927.0,5.26,-3.29,-4.39,6.86
600018.sh,20070426,129.35,128.8,130.56,127.04,828269,950928089.0,2.72,-0.34,-0.44,3.42
600018.sh,20070427,128.8,125.94,128.8,125.61,867251,980217353.0,2.48,-2.22,-2.86,3.58
600018.sh,20070430,125.28,125.5,127.92,122.54,1102044,1224003918.0,4.27,-0.35,-0.44,4.55
600018.sh,20070508,126.16,127.26,130.23,125.5,1129724,1283903203.0,3.77,1.4,1.76,4.66
600018.sh,20070509,126.6,127.59,129.35,124.19,1417253,1602018400.0,4.05,0.26,0.33,5.85
600018.sh,20070510,127.7,132.86,133.85,127.59,1965869,2310089868.0,4.91,4.13,5.27,8.12
600018.sh,20070511,133.74,132.75,135.39,130.99,2165143,2578524186.0,3.31,-0.08,-0.11,8.94
600018.sh,20070514,130.88,129.57,132.64,127.48,1121878,1299259161.0,3.89,-2.4,-3.18,4.63
600018.sh,20070516,124.41,127.26,127.48,121.33,1189648,1324535659.0,4.75,-1.78,-2.31,4.91
600018.sh,20070517,127.26,127.59,128.69,125.72,1034155,1172957027.0,2.33,0.26,0.33,4.27
600018.sh,20070518,127.37,126.49,127.37,124.19,1013688,1135495364.0,2.49,-0.86,-1.1,4.19
600018.sh,20070521,124.41,127.7,129.68,123.31,1266845,1441693364.0,5.04,0.96,1.21,5.23
600018.sh,20070522,127.81,129.46,132.86,126.93,1451535,1680700346.0,4.64,1.38,1.76,5.99
600018.sh,20070523,128.25,129.68,130.45,127.15,1220551,1403931562.0,2.55,0.17,0.22,5.04
600018.sh,20070524,129.9,126.38,130.99,125.07,1166534,1330042343.0,4.57,-2.54,-3.3,4.82
600018.sh,20070525,126.16,126.6,127.7,125.07,978588,1101796228.0,2.08,0.17,0.22,4.04
600018.sh,20070528,126.6,128.8,130.88,126.6,1486467,1711953918.0,3.38,1.74,2.2,6.14
600018.sh,20070529,129.46,130.99,131.76,128.47,1762910,2052182142.0,2.55,1.7,2.19,7.28
600018.sh,20070530,124.3,118.15,129.35,118.15,1558805,1714753115.0,8.55,-9.8,-12.84,6.44
600018.sh,20070531,115.62,112.99,118.04,106.62,1532106,1514895049.0,9.67,-4.37,-5.16,6.33
600018.sh,20070601,113.65,109.8,117.82,107.39,1192906,1211752469.0,9.23,-2.82,-3.19,4.93
600018.sh,20070604,109.8,99.04,111.89,99.04,913713,826855507.0,11.7,-9.8,-10.76,3.77
600018.sh,20070605,92.56,100.47,100.69,89.38,1372960,1133473261.0,11.42,1.44,1.43,5.67
600018.sh,20070606,100.8,98.6,101.79,95.86,960721,849061467.0,5.9,-1.86,-1.87,3.97
600018.sh,20070607,99.92,102.56,103.54,99.92,1040353,938242857.0,3.67,4.02,3.96,4.3
600018.sh,20070608,103.76,102.67,106.07,102.45,897784,827998163.0,3.53,0.11,0.11,3.71
600018.sh,20070611,102.67,102.89,103.11,101.46,874320,792975165.0,1.61,0.21,0.22,3.61
600018.sh,20070612,102.89,104.2,104.53,96.41,1188387,1063475496.0,7.89,1.27,1.31,4.91
600018.sh,20070613,105.96,112.11,112.22,105.96,1642976,1580833113.0,6.01,7.59,7.91,6.78
600018.sh,20070614,112.22,107.83,112.22,107.5,954629,930358511.0,4.21,-3.82,-4.28,3.94
600018.sh,20070615,106.62,105.19,107.83,104.2,647301,607949114.0,3.37,-2.45,-2.64,2.67
600018.sh,20070618,106.84,106.73,108.81,105.74,641472,610451444.0,2.92,1.46,1.54,2.65
600018.sh,20070619,106.62,108.92,110.68,103.65,879341,833890484.0,6.59,2.05,2.19,3.63
600018.sh,20070620,107.61,104.75,110.24,104.09,699600,666804549.0,5.65,-3.83,-4.17,2.89
600018.sh,20070621,103.87,103.65,105.74,102.01,496532,457321717.0,3.56,-1.05,-1.1,2.05
600018.sh,20070622,103.61,98.12,105.48,95.59,592955,525996503.0,9.54,-5.34,-5.53,2.45
600018.sh,20070625,98.23,90.32,99.99,89.23,640730,528913650.0,10.97,-7.95,-7.8,2.65
600018.sh,20070626,89.23,93.18,93.29,87.91,559677,446614636.0,5.96,3.17,2.86,2.31
600018.sh,20070627,93.51,94.28,94.5,90.87,494191,404240900.0,3.9,1.18,1.1,2.04
600018.sh,20070628,94.83,91.86,96.25,91.75,594790,491020335.0,4.77,-2.57,-2.42,2.46
600018.sh,20070629,90.1,87.8,91.09,86.26,450207,350372133.0,5.26,-4.42,-4.06,1.86
600018.sh,20070702,87.69,88.79,89.45,85.27,338911,260044462.0,4.76,1.13,0.99,1.4
600018.sh,20070703,89.45,90.0,90.76,87.91,297779,233004424.0,3.21,1.36,1.21,1.23
600018.sh,20070704,90.0,87.14,90.43,86.81,245459,190196366.0,4.02,-3.18,-2.86,1.01
600018.sh,20070705,86.15,79.78,86.48,79.45,420423,303174828.0,8.07,-8.45,-7.36,1.74
600018.sh,20070706,79.12,83.74,84.18,78.25,419996,298594230.0,7.43,4.96,3.96,1.73
600018.sh,20070709,84.61,84.94,85.93,82.75,359439,266170498.0,3.8,1.43,1.2,1.48
600018.sh,20070710,84.94,82.64,85.27,81.87,297052,215862761.0,4.0,-2.71,-2.3,1.23
600018.sh,20070711,82.64,83.08,84.07,81.54,169805,122967771.0,3.06,0.53,0.44,0.7
600018.sh,20070712,83.74,91.09,91.09,83.74,642326,501426883.0,8.85,9.64,8.01,2.65
600018.sh,20070713,93.18,92.3,96.14,91.64,1189610,979579587.0,4.94,1.33,1.21,4.91
600018.sh,20070716,92.63,88.68,93.18,87.91,372993,293735095.0,5.71,-3.92,-3.62,1.54
600018.sh,20070717,88.02,90.76,91.86,87.03,369865,292863194.0,5.45,2.35,2.08,1.53
600018.sh,20070718,90.76,90.0,91.64,89.56,319209,253547312.0,2.29,-0.84,-0.76,1.32
600018.sh,20070719,90.0,89.67,90.98,89.12,164096,129130777.0,2.07,-0.37,-0.33,0.68
600018.sh,20070720,89.12,91.97,93.29,89.12,398031,320072883.0,4.65,2.56,2.3,1.64
600018.sh,20070723,92.08,96.25,97.68,91.97,762089,635185562.0,6.21,4.65,4.28,3.15
600018.sh,20070724,96.58,95.27,97.79,94.72,653932,552313044.0,3.19,-1.02,-0.98,2.7
600018.sh,20070725,95.05,99.33,99.99,94.61,776419,667568919.0,5.65,4.26,4.06,3.21
600018.sh,20070726,100.21,102.62,103.28,98.34,1039262,926564529.0,4.97,3.31,3.29,4.29
600018.sh,20070727,102.84,101.74,103.06,99.99,831871,742320858.0,2.99,-0.86,-0.88,3.44
600018.sh,20070730,101.08,104.27,105.04,100.1,792946,724576565.0,4.86,2.49,2.53,3.27
600018.sh,20070731,104.27,103.94,105.15,101.19,817895,743271217.0,3.8,-0.32,-0.33,3.38
600018.sh,20070801,104.6,100.1,106.57,99.77,1153922,1056543796.0,6.54,-3.69,-3.84,4.76
600018.sh,20070802,100.1,101.52,102.4,98.01,519113,460777690.0,4.39,1.42,1.42,2.14
600018.sh,20070803,101.85,101.19,102.73,99.99,535034,476460270.0,2.7,-0.33,-0.33,2.21
600018.sh,20070806,102.18,102.95,104.27,100.65,578694,522475984.0,3.58,1.74,1.76,2.39
600018.sh,20070807,103.06,101.19,103.61,100.65,505414,451495802.0,2.88,-1.71,-1.76,2.09
600018.sh,20070808,100.87,100.98,102.51,98.89,480302,424110495.0,3.58,-0.21,-0.21,1.98
600018.sh,20070809,101.08,102.73,104.27,101.08,671390,609786103.0,3.16,1.73,1.75,2.77
600018.sh,20070810,103.28,108.77,110.75,103.28,1833718,1744538592.0,7.27,5.88,6.04,7.57
600018.sh,20070813,109.1,109.32,111.74,105.48,1254692,1205484928.0,5.76,0.51,0.55,5.18
600018.sh,20070814,109.43,108.11,109.76,106.57,603042,574544943.0,2.92,-1.11,-1.21,2.49
600018.sh,20070815,108.22,107.12,110.75,104.71,567407,537615886.0,5.59,-0.92,-0.99,2.34
600018.sh,20070816,106.57,105.37,106.68,103.61,496728,458785213.0,2.87,-1.63,-1.75,2.05
600018.sh,20070817,105.48,106.36,109.43,105.37,765658,723663718.0,3.85,0.94,0.99,3.16
600018.sh,20070820,109.76,110.97,111.08,108.33,1127054,1096763145.0,2.59,4.33,4.61,4.65
600018.sh,20070821,112.17,114.26,117.12,111.96,1226211,1247518022.0,4.65,2.96,3.29,5.06
600018.sh,20070827,125.35,115.47,125.35,114.04,1199209,1256531228.0,9.9,1.06,1.21,4.95
600018.sh,20070828,115.47,113.16,115.47,111.3,803483,800366534.0,3.61,-2.0,-2.31,3.32
600018.sh,20070829,112.61,110.53,112.61,108.0,698968,678900271.0,4.07,-2.32,-2.63,2.89
600018.sh,20070830,110.97,111.85,112.72,109.98,619917,610277402.0,2.48,1.19,1.32,2.56
600018.sh,20070831,112.06,112.28,112.94,111.08,563782,556177858.0,1.66,0.38,0.43,2.33
600018.sh,20070903,112.94,121.18,123.04,112.06,1374262,1407125451.0,9.78,7.93,8.9,5.67
600018.sh,20070904,120.3,117.01,120.52,115.58,1025874,1069936961.0,4.08,-3.44,-4.17,4.24
600018.sh,20070905,116.46,115.91,117.77,113.05,577017,588705466.0,4.03,-0.94,-1.1,2.38
600018.sh,20070906,116.13,116.24,118.21,115.25,573359,592011269.0,2.55,0.28,0.33,2.37
600018.sh,20070907,115.58,112.28,115.58,112.06,583581,583308054.0,3.03,-3.41,-3.96,2.41
600018.sh,20070910,110.97,112.94,113.05,108.77,433167,423660187.0,3.81,0.59,0.66,1.79
600018.sh,20070913,118.43,112.5,118.65,110.97,570255,572481224.0,6.8,-0.39,-0.44,2.35
600018.sh,20070914,114.04,111.19,115.36,109.32,487679,483304232.0,5.37,-1.16,-1.31,2.01
600018.sh,20070917,110.86,113.71,115.25,109.87,628390,628377746.0,4.84,2.27,2.52,2.59
600018.sh,20070918,114.37,117.45,118.65,113.27,1081671,1111775767.0,4.73,3.29,3.74,4.47
600018.sh,20070919,118.32,114.7,118.65,113.93,632214,646317120.0,4.02,-2.34,-2.75,2.61
600018.sh,20070920,114.92,114.26,115.91,113.05,519628,524152016.0,2.49,-0.38,-0.44,2.15
600018.sh,20070921,114.26,111.08,114.26,108.77,515137,505375300.0,4.8,-2.78,-3.18,2.13
600018.sh,20070924,111.08,109.87,111.85,108.55,328188,317565732.0,2.97,-1.09,-1.21,1.36
600018.sh,20070925,109.87,108.0,110.42,107.67,333130,319152247.0,2.5,-1.7,-1.87,1.38
600018.sh,20070926,107.89,107.45,110.31,107.12,224733,214781538.0,2.95,-0.51,-0.55,0.93
600018.sh,20070927,107.56,107.89,109.1,106.57,196865,186976485.0,2.35,0.41,0.44,0.81
600018.sh,20070928,109.32,110.09,110.86,108.77,290329,282063377.0,1.94,2.04,2.2,1.2
600018.sh,20071008,111.85,112.94,114.15,109.54,543860,537071527.0,4.19,2.59,2.85,2.25
600018.sh,20071009,113.6,113.49,115.25,112.17,473402,476579448.0,2.73,0.49,0.55,1.95
600018.sh,20071010,113.71,113.05,115.69,112.17,516244,517712687.0,3.1,-0.39,-0.44,2.13
600018.sh,20071011,112.94,111.41,113.38,109.76,406716,399564058.0,3.2,-1.45,-1.64,1.68
600018.sh,20071012,110.97,108.22,111.41,103.94,535572,508305837.0,6.7,-2.86,-3.19,2.21
600018.sh,20071015,108.11,116.46,118.65,105.48,1339620,1358264837.0,12.17,7.61,8.24,5.53
600018.sh,20071016,115.14,116.57,118.65,113.05,1077704,1105966360.0,4.81,0.09,0.11,4.45
600018.sh,20071017,118.43,119.53,121.62,116.24,1207671,1276440595.0,4.62,2.54,2.96,4.99
600018.sh,20071018,120.08,114.15,120.08,114.04,592161,607071734.0,5.05,-4.5,-5.38,2.45
600018.sh,20071019,114.48,116.35,119.2,113.16,664951,684054857.0,5.29,1.93,2.2,2.75
600018.sh,20071022,115.36,110.09,116.46,109.76,481930,483798147.0,5.76,-5.38,-6.26,1.99
600018.sh,20071023,110.09,117.34,117.88,109.21,689937,692536278.0,7.88,6.59,7.25,2.85
600018.sh,20071024,117.01,115.58,118.98,114.37,746019,771832972.0,3.93,-1.5,-1.76,3.08
600018.sh,20071025,115.69,111.85,118.43,109.1,705557,709900239.0,8.07,-3.23,-3.73,2.91
600018.sh,20071026,109.65,105.81,112.06,104.38,520372,491356432.0,6.87,-5.4,-6.04,2.15
600018.sh,20071029,105.81,107.45,108.55,103.61,319635,299375660.0,4.67,1.55,1.64,0.4
600018.sh,20071030,107.56,107.56,108.44,104.82,304646,285878647.0,3.37,0.1,0.11,0.38
600018.sh,20071031,107.89,110.2,111.52,107.23,331285,320772489.0,3.99,2.45,2.64,0.41
600018.sh,20071101,109.65,106.47,109.65,106.36,308950,293056600.0,2.99,-3.38,-3.73,0.39
600018.sh,20071102,105.04,105.81,108.66,103.83,263766,247095593.0,4.54,-0.62,-0.66,0.33
600018.sh,20071105,105.81,108.11,109.76,105.81,294102,279939837.0,3.73,2.17,2.3,0.37
600018.sh,20071106,108.44,107.34,109.65,106.57,151114,143317375.0,2.85,-0.71,-0.77,0.19
600018.sh,20071107,107.34,108.77,108.99,104.93,190120,178943429.0,3.78,1.33,1.43,0.24
600018.sh,20071108,108.77,104.82,108.77,104.49,177641,166802397.0,3.93,-3.63,-3.95,0.22
600018.sh,20071109,104.38,101.52,105.48,101.3,252620,228269326.0,3.99,-3.15,-3.3,0.32
600018.sh,20071112,99.77,95.16,100.54,93.18,292761,247457845.0,7.25,-6.26,-6.36,0.37
600018.sh,20071113,95.49,96.25,97.57,94.5,163532,138398795.0,3.23,1.15,1.09,0.2
600018.sh,20071114,97.57,99.0,99.11,95.7,201025,172455738.0,3.54,2.86,2.75,0.25
600018.sh,20071115,99.0,96.25,99.0,96.14,162589,139074357.0,2.89,-2.78,-2.75,0.2
600018.sh,20071116,95.38,95.59,96.36,93.62,127747,106184031.0,2.85,-0.69,-0.66,0.16
600018.sh,20071119,96.69,97.79,98.67,94.61,151192,128343429.0,4.25,2.3,2.2,0.19
600018.sh,20071120,98.89,100.43,101.85,98.34,275192,242777264.0,3.59,2.7,2.64,0.34
600018.sh,20071121,100.98,98.23,101.08,98.01,139165,121929117.0,3.06,-2.19,-2.2,0.17
600018.sh,20071122,97.57,94.39,97.57,94.06,122847,103378621.0,3.57,-3.91,-3.84,0.15
600018.sh,20071123,93.4,95.7,95.81,92.74,100302,83036054.0,3.25,1.39,1.31,0.13
600018.sh,20071126,96.91,94.83,97.46,94.39,106061,89411081.0,3.21,-0.91,-0.87,0.13
600018.sh,20071127,93.73,93.73,95.16,93.29,91357,75488691.0,1.97,-1.16,-1.1,0.11
600018.sh,20071128,93.95,93.07,95.38,92.63,89621,73641939.0,2.93,-0.7,-0.66,0.11
600018.sh,20071129,93.73,95.49,95.81,92.74,129457,107459118.0,3.3,2.6,2.42,0.16
600018.sh,20071130,95.92,93.62,96.03,93.29,108806,90381255.0,2.87,-1.96,-1.87,0.14
600018.sh,20071203,93.51,92.85,93.73,92.19,198050,161288873.0,1.64,-0.82,-0.77,0.25
